ID,Name,Sex,Sire,Dam,HCM
1358784,Mir-proun Hugo,M,1358785,1358786,Normal
1358787,CH Rumbo vom Costa Smeralda,M,1358788,1358789,Normal
1358790,Lumumba deep Topas,F,1320353,1177793,Normal
1358794,Thalia Grace of Royal Candy Cats,F,1358795,1358796,Normal
1358797,White Gin von Viviens Traum,F,1358585,1358798,Normal
1358799,Special Cookie's Flöckchen,F,1349542,1349543,Normal
1358800,Quirly von Viviens Traum,F,1349542,1273487,Normal
1358802,In My Heart von Viviens Traum,F,,,Normal
1358801,Too Sweet Angel von Viviens Traum,F,1273357,1358802,Normal
1358811,Brimere's V. for Victory,F,992194,1309937,Normal
1358812,Xita von den Lieben Seelchen,F,1358813,1635586,Normal
1358815,Kosima von Burg Overbach,F,1215028,1273516,Normal
1358816,Miss Mabel von Burg Overbach,F,1273211,1273516,Normal
1358901,Pearl Coon's Gloria,F,1088188,1190018,Normal
1358902,Pearl Coon's Claire,F,1088188,1190018,Normal
1358905,Pearl Coon's Mitch,M,1088188,1190018,Normal
1359032,Wattuwarpaan Laszman Essi,F,1068245,1139323,Normal
1359054,Fame Donykatdolls,F,993737,1243895,Normal
1359056,Darlinlildols Rocky,M,854487,1359057,Normal
1359058,Adelante Lady Belleke,F,1062139,1358435,Normal
1359055,IC Van Bever Ragdoll A. Pauline,F,1167384,1261543,Normal
1359059,Adelante Daddy,M,1358437,1239903,Normal
1359060,Cooperdolls Latifah,F,1261651,1323917,Normal
1359065,La Belleza Ragdolls Miss Lollipop,F,1243890,1279175,Normal
1359066,La Belleza Ragdolls Sweet Charity,F,1293088,1279176,Normal
1359068,La Belleza Ragdolls MacKenzie,M,1359069,1092487,HCM Moderate
1359067,La Belleza Ragdolls Lady Sunshine,F,1293088,1279176,Normal
1359070,Cooperdolls Sealed With a Kiss,F,1261651,1216110,Normal
1359072,Pebbles van Rustenburgh,F,1152097,1359073,Normal
1359074,Mister Cuddly Bear of Sinki Paka,M,1170863,1359075,Normal
1359071,Cherrydolls Alnair,M,1153632,1133898,Normal
1359076,Mariamores Åsa Vallisdotter,F,1359077,1359078,Normal
1359082,Fjälltoppen's Mimmi Pigg,F,1217677,1217672,Normal
1359083,Jörgårdens Me Babe Barbie,F,1253995,1344078,Normal
1359084,Fjälltoppen's Mandolina,F,1323907,1323905,Normal
1359085,Van Bever Ragdoll KaTinka,F,1155371,1315641,Normal
1359086,Silvermoonrags PT Heather,F,1244492,1321760,Normal
1359096,Raggababa Cupidon,M,1359094,1302975,Normal
1359199,Sippan's NukkuMaija,F,1334789,1342789,Normal
1359195,Number One de Lilocat's,F,1227381,1344657,Normal
1359206,IC Barbaross Ice Berg,M,1314115,1317336,Normal
1359231,Coonity Kennebec of Forestsprite,M,1246208,1189306,Normal
1359295,Reborn To Love Arizona,F,1151101,943374,Normal
1359299,Coonery de Vos Ayame,F,1275013,963106,Normal
1359296,Elfi van 't Aschleyhof,F,1359297,1093351,Normal
1359298,Hjältagårdens Greta Garbo,F,1217457,1217464,Normal
1359303,Uragan Yori of Sudden Blazing,M,1188475,1188476,Normal
1359302,Silverfern Wicked Lady,F,1304953,1289595,Normal
1359300,Stortassen's Linnéa,F,1137004,1275838,Normal
1359304,Cat de Rio Sporty Spice,F,1134077,1359305,Normal
1359314,Magic Lynx Bella,F,1247420,1359315,Normal
1359330,IzTazz Colossus,M,1271660,1262862,Normal
1359334,IzTazz Storm,F,1271660,1262862,Normal
1359336,Antea Male Biale,F,1282513,1289874,Normal
1359335,White Rock's Côracôn,F,1307036,796942,Normal
1359353,CH Borgvikens Faithful Lizzy,F,1306506,1249533,Normal
1359362,CH Varicella's Golden Zika,M,1359364,1140690,Normal
1359361,IC Storeklev's Lorentz,M,1359362,1359363,Normal
1359370,Lykken's Dream Catcher,F,1205427,1205426,Normal
1359374,CH Sjöliden's Princess Melete,F,1311847,1263756,Normal
1359375,CH Sjöliden's Princess Metis,F,1311847,1263756,Normal
1359382,Ragakitty Madgic,M,1359378,1260905,Normal
1359394,CH Ajca's Eldiga Eliza,F,1198628,1325746,Normal
1359390,Djenghis Cat Blossom,F,1336730,1336731,Normal
1359397,Kattmillas Rumpelstiltskin,M,1260446,1260458,Normal
1359396,We Waves Coral Queen,F,1289251,1289246,Normal
1359399,Queentorpsmc Dumle,M,1100212,1292293,Normal
1359402,Pälsänglarnas Madonna,F,1176641,1291124,Normal
1359440,Nina de Lounycat,F,1329125,1329129,Normal
1359441,Noxbow de Lounycat,M,1329125,1329129,Equivocal
1359442,Nexya de Lounycat,F,1329125,1276501,Normal
1359452,Navara Sibaris,F,885529,1153878,Normal
1359453,Amurin Kadmiel,M,1216917,1340890,Normal
1359486,CH Gaya Syberyjska Amba,F,1215422,1215415,Normal
1359495,Levana of Goodclaw's,F,870756,1163879,Normal
1359498,Mia du Trésor Blanc,F,1304549,1324139,Normal
1359497,Cankcats Varikoro,M,1359496,1152698,Normal
1359502,CheerfulRacer Pocahontas,F,1252594,1251495,Normal
1359506,Dorian von Vesteberg,M,1354519,1359505,Normal
1359509,Abenaki's Queen Lativa,F,1359508,1147817,Other Diagnosis
1359518,WC Mandy de Lounycat,F,1246893,1276501,Normal
1359531,Katchiri of Silver Moon Bengals,F,1184983,1184804,Equivocal
1359533,MelsBengals Among the Stars aka Moonlight,F,1315697,1254373,Normal
1359534,One in a Million Feel the Sunshine of Mels Bengals,F,1243811,1184705,Normal
1359538,Jamahlcats Jamahly,F,1359539,1359540,Normal
1359535,One in a Million the Girl with the Mask of Zorro,F,1315697,1276015,Normal
1359536,One in a Million the Jewel on Black Velvet,F,1315697,1276015,Normal
1359537,Jamahlcats Frostie,F,1292421,1359538,Normal
1359542,Lady Like Snowy,F,,,Normal
1359543,Kalindi Sarabi,F,1297977,1272476,Normal
1359541,Lady Like Cinderella,F,1276004,1359542,HCM Severe
1359557,MelsBengals Rising Sunshine of Jewel Bengals,F,1315697,1254373,Normal
1359559,MelsBengals Lizzy of Leopard Rock,F,1243811,1292427,Normal
1359558,One in a Million Blue Eyes to talk About,F,1243811,1184705,Normal
1359560,Armoracia Gemma,F,1359561,1346341,Normal
1359564,Spotselot's Powder,F,1159259,1159260,Normal
1359562,Bailey van het Ijsmolenhof,F,1359563,1159260,Normal
1359565,Het Ijsmolenhof Ragnar,M,1359566,1359567,Normal
1359568,Armoracia Imena,F,1359569,1276009,Normal
1359570,Divinitas Freezy Tila,F,1359571,1359572,Normal
1359574,Libengal Captain Ameowrica,M,1312833,1312835,Normal
1359573,Libengal Cheyenne,F,1312833,1312835,Normal
1359575,Brotherwood Belladonna,F,1272493,1295014,Normal
1359576,Benareal Bara Bea,F,1359577,1359578,HCM
1359579,Foxone Alision Eastwood,F,1359580,1359581,Normal
1359583,Gloriousbengal Bonnie Madison Wayne,F,1301617,1359584,Normal
1359580,Foxone Clint Eastwood,M,1250647,1359582,Normal
1359585,Lumiyo's Dakota,M,1359586,1359587,Normal
1359588,Sinah Sayuri of Mudanya,F,1345364,1345365,Normal
1359589,Bourbonbengal Simra Sutari,F,1359590,1359591,Normal
1359594,Finah vom Hof Hamburg,F,1359595,1281760,Normal
1359592,Dumabengals Snowwhite Samah,F,1359593,1359588,Normal
1359596,Chilicats Levian of Embricabengal,M,1320469,1359597,Normal
1359598,Piramocats Bijou of Unigue,F,1342824,1342822,Normal
1359599,Avantumdream Tango,M,1342896,1359600,Normal
1359615,Ambadalis-Gala Fujeirah,F,1371546,1359617,Normal
1359679,Inside Out Elise of Harmony,F,1299064,1359680,Normal
1359675,Finist Atlas Grand,M,1255651,1359676,Normal
1359683,Asthera Glory,F,1359684,1137459,Normal
1359682,Ursus of White Frost,M,1103255,1165177,Normal
1359681,d'Artagne Totoro,M,1358765,1358766,Normal
1359685,Richesse Bonifaz,M,1213289,1318196,HCM Mild
1359686,Siem van Zauwicks Hoeve,M,1543911,1359688,Normal
1359689,Josephine Lovely Fairy,F,1297136,1256557,Normal
1359693,Djenghis Cat Yengis,M,1336730,1336731,Normal
1359694,Richesse Bonnie,F,1213289,1318196,Normal
1359691,Monastery Bay's Edsel Citation,F,1247303,1359692,Normal
1359690,Fay von der Selenga,F,1183053,1183050,Normal
1359696,Maollich's Kaxiga Kajsa,F,1129359,1106676,Normal
1359695,Richesse Bella,F,1213289,1318196,Normal
1359697,Mannegumman's CapMar Dona,F,1101180,1266338,Normal
1359698,Utopia from Otherland,F,1251481,1253819,Normal
1359699,GEC Glücksboten's Phoenix,M,1327194,1243631,Normal
1359700,Amber Dreams of Maine,F,1254572,1254573,Normal
1359703,Arnie Phufur-Halphas,M,1359704,1359705,Other Diagnosis
1359712,Chagris Blue Wonder,M,1289208,1264762,Normal
1359713,Fort Knox Theseus,M,1213961,1193093,Normal
1359722,Northtown Cats Julius,M,789423,1254083,Normal
1359723,SC Sakeena's Genghis Khan,M,946556,1223427,Normal
1359726,IC Sakeena's Le Fabuleux Amélie,F,1189542,1317912,Normal
1359731,Sekita's Bianca,F,1189542,1248107,Normal
1359734,SC Myselisia's Tamlin,M,1332208,1300494,Normal
1359753,Gigas Mitis Blue Belle,F,1192294,1140904,Normal
1359812,Ystadkattens Signe Tillish,F,1183255,1176644,Normal
1359819,Little Simbas Iceflower,F,1278283,1217068,Normal
1359818,WW'17 Tingoskattens Dumle,M,1198253,1327926,Normal
1359820,Little Simbas Mon Chery,F,1250896,1328939,Normal
1359835,Dolce Vita of Barreras Castle,F,1111849,1324789,Normal
1359838,Lani von Alveran,F,1359836,1359837,Normal
1359861,Zoe vom Zeitzgrund,F,1271772,1195053,Normal
1359878,Lovely of Robin's Scarecrow,F,1317716,1105488,Normal
1359877,Dark and Bright Dr. Doolittle of Lucina,M,943716,197807,Normal
1359882,Emilitacoon Frida,F,1113289,1359881,Normal
1360033,Cloudberrys Angel of Goodness,F,1352018,1360034,Normal
1360035,Funtastic Dolls A Sunny Surprise,F,1167349,1295849,Normal
1360048,Flowerchild Oxalis Calamity Jane,F,1205994,1205804,Normal
1360113,Matiblue Bamhi,F,1281427,1298300,Normal
1360118,LovelySaffran Mrs Norris,F,1274900,1268940,Normal
1360122,GIC Backstugans Ragnar,M,990425,1304765,Normal
1360124,Backstugans Vera,F,990425,1304765,Normal
1360125,Backstugans Klara,F,990425,1304765,Normal
1360132,Tawalli's Moonlight Of Pan,M,1247080,1260511,Normal
1360134,Pearlymoon's Hazelnut,F,1217416,1215017,Normal
1360133,Therobear's Ayla,F,1269638,1269635,Normal
1360130,Norsk Glimre's Qitarah Quinty,F,957043,1360131,Normal
1360137,Padauza Noah,M,1393260,1360139,Normal
1360144,GIC Crystal Flame's Noblesse Oblige,M,1200259,1360145,Normal
1360140,Aliah Misiowe Marzenie,F,920407,1360141,Normal
1360143,Arwen Du Petit Prince,F,1083537,1209187,Normal
1360142,New Love van de Catskill,F,1273210,1274913,Normal
1360148,Choco Cookie's Betty Boo,F,1360149,1360150,Normal
1360147,Jayantia a Sunshine von Simaribel,F,1274973,1308880,Normal
1360146,Il Nero de Casanova vom Bunten Traum,M,1324608,1358234,Normal
1360151,Mamakejo's Levi,M,1360152,1360153,Normal
1360184,Rumble Wilma from Sham,F,1343277,1360185,Normal
1360183,Nanu vom Morgenberg,F,1302937,1302938,Normal
1360180,Skadi's Golden Gibs,M,1360181,1360182,Normal
1360187,Samantha de Lalique,F,913126,1360188,Normal
1360186,Edengarden's Imperious,M,927970,1308891,Normal
1360189,CH Maggie Sirvall,F,1180216,1180219,Normal
1360190,Delphin Misiowe Marzenie,M,1347381,1360191,Normal
1360199,Mibramin Alicia Keys,F,1316848,1297788,Normal
1360201,Calmatocat BB King,M,1244894,1271091,Equivocal
1360205,Omkara Black Squaw,F,1276809,1106295,Normal
1360206,Omkara Yahatzee,F,1276809,1106295,Normal
1360288,Landsnoras Electric Edison,M,1248572,1250429,Normal
1360287,Landsnoras Electric Elysia,F,1248572,1250429,Normal
1360292,Edy Deeks,M,1360293,1360294,Normal
1360295,Suselier Oceana,F,1168598,1237219,Normal
1360296,Arnold von der Leine,M,1360297,1360298,Normal
1360299,Zsa Zsa Gabor vom Ueterst End,F,1220929,1217400,Normal
1360304,Black Silverlady vom Häbachenwy,F,1276514,1360305,Normal
1360303,Yo Yo vom Ueterst End,F,909024,1061850,Normal
1360300,Be Happy vom Ueterst End,F,1220929,1220930,Normal
1360302,Armani vom Ueterst End,M,1220929,1220928,Normal
1360308,Briolma Hilton Van de Nekker,M,1360309,1360310,Normal
1360306,Doosh Kaa's Elmer,M,1228544,1360307,Normal
1360313,Flechazo's Lady Twinkel,F,1360314,1360315,Normal
1360311,Angel Dust van Brits Snowcats,F,1360312,1199238,Normal
1360316,Garibaldi's Hijo De La Luna,M,1273211,1360317,Normal
1360318,Blue White Diamonds Sky,M,1360319,1277544,HCM Severe
1360320,Redwood's Cupcake Bell Flower,F,932560,903909,Normal
1360321,CH Van Morrigan's Lilly Rose,F,1259679,1360322,Normal
1360324,Lynx Luna Astarte PP,F,1313478,1295583,Normal
1360325,Lynx Luna Loke Of Elder,M,1313477,1260953,Normal
1360326,Lynx Luna Lady Ellhorn P,F,1313477,1260953,Normal
1360334,Tinkerbell van den Kronenburg,F,1151250,1182557,Normal
1360332,Vivat Virginia vom Werratalstern,F,1182452,1182453,Normal
1360333,Beautiful Nature's Suki,F,979614,983515,Normal
1360331,Saartje II Boucheron,F,1269891,1157585,Normal
1360337,Rinacci's Jim Dandy,M,1215033,1360338,Normal
1360336,Le Baron Gigi,F,979372,979377,Normal
1360335,Zelda van den Kronenburg,F,1151250,1182556,Normal
1360502,Gullåkras Titus,M,1308919,1242201,Normal
1360506,Scuzzie's Light of Love,F,1200541,1360507,Normal
1360508,SiniTaigan Andrey,M,1299071,1303806,Normal
1360509,Eswood I'm With the Band,F,1278429,1349606,Normal
1360510,Rëve des Sibis de Sakhaline,F,1271712,1271257,Normal
1360513,Sweetpurr's Rain of Revolution,F,1289309,1262675,Normal
1360511,Markiz Velikii Ohotnik,M,893530,1360512,Normal
1360519,Ohana's Nani Ziva,F,1212329,1296582,Normal
1360518,Settebello's Peanut,F,1215790,981048,Normal
1360520,Ohana's Nani Zanna,F,1212329,1306181,Normal
1360521,Kungsragg Cindy,F,1360517,1142311,Normal
1360524,Jörgårdens DC Bonbon Ester,F,1233827,1233822,Normal
1360522,Muellie's Julius,M,1296584,1360523,Normal
1360525,Sweet Estelle's Tickle Toe Bluebell,F,1253995,1295838,Normal
1360528,Shchebetun'ya Danvel,F,1283574,1322565,Normal
1360529,Cherrytail's Beowulf,M,1236094,1302900,HCM Mild
1360526,Sweet Estelle's Doodle Oodle Ollie,M,1253995,1295838,Normal
1360527,Amourella's Onyx by Rianna,F,1239847,1240001,Normal
1360533,Sweetpurr's Eternity Summer,F,1342576,1248761,Normal
1360532,CH Xenoa av Folgefonn,F,1146358,1274829,Normal
1360536,Sweetpurr's L.O.V.E. Machine,M,1360559,1265094,Normal
1360560,Brynna av Folgefonn,F,1155715,1360532,Normal
1360569,CH Mariskogens Mynte,F,1254031,1254040,Normal
1360571,Lumikissan Äikkis Tuikkis JW,F,1135096,1292853,Normal
1360572,Viksjötassen's Selena,F,1250478,1182976,Normal
1360570,IC Mariskogens Leea,F,1254007,854422,Normal
1360573,Lexcon's Esmeralda,F,1267728,1101891,Normal
1360574,Tsarhegens Bojan,F,1268504,1221564,Normal
1360578,Hispanocoons Paganini,M,1257497,1102549,Normal
1360579,Twister's Magic Axis Star,M,1151678,1214724,Normal
1360576,Claricats Hippie,F,1282300,1282301,Normal
1360575,Quaxo Trixie,F,1266945,773891,Normal
1360583,Young Diamonds Ferrero Kiss,F,1191080,1146649,Normal
1360581,Angel Spirit Out of the Shadows,F,1360582,1188364,Normal
1360588,KobbaCat's Darling,F,1279618,1312554,Normal
1360585,Estera Paw Winner,F,1360586,1360587,Normal
1360589,Solgläntans WhoPutTheBomp,F,1360590,1360591,Normal
1360593,MorriMoons Avanti,M,1186350,1266459,HCM Moderate
1360592,Lioncave Jawa,F,1162548,1184342,Normal
1360594,Comme il Faut Amedée,F,973697,1222388,Normal
1360595,Unicum Lucifer,M,1291540,1251446,Normal
1360599,IC Böörs Charlie Parker,M,1251057,1345754,Normal
1360598,Miro' Poesia e Luce,F,1399450,1399451,Normal
1360596,Twice-As-Nice Promise,F,1367709,1360598,HCM
1360600,Lora Ród Posejdona,F,1360601,1360602,Normal
1360614,Gongroff's Black Beauty,F,1176641,1313434,Normal
1360617,Gongroff's Black Pearl,F,1176641,1313434,Normal
1360620,Trampotass Alison,F,1176641,1308853,Normal
1360621,Trampotass Aramis,M,1176641,1308853,Normal
1360641,Newton d'Hibernia,M,1296384,1155776,Normal
1360721,Tjuderuttans 'Fhelija,F,1329232,1245404,Normal
1360769,Poliene's Anne-Lore,F,1209402,1245278,Normal
1360772,Dotje van Brifety,F,,,Normal
1360773,Toulouse of Phoenix,F,1143058,1360774,Equivocal
1360771,Caméro de la Ville Ancienne,M,1200259,1314737,Normal
1360775,Felicitas von Wolkenflocke,F,1304031,1360776,Normal
1360777,Estonia Biscuit Cat,F,1277622,1360779,Normal
1360780,'t is Efkes Wenne Queen Maxima,F,1360781,1360782,Normal
1360784,Sweet Sensation Holly Malou,F,1091738,1311318,Normal
1360786,Lilly van Nicola & Emelie's Cattery,F,1137119,1360787,Normal
1360788,Amazing Amy van Het Eigen,F,1176317,1274912,Normal
1360785,Sunny de Maneki Neko,F,979614,1061805,Normal
1360789,WCH Ciroma's Golden Izumi,M,979614,1360790,Normal
1360794,Mango van de Blauwe Parel,F,1360795,1360796,Normal
1360791,Udo Your Honor,M,1176338,1360792,Normal
1360793,Britt van SteBergh,F,902471,921829,Normal
1360797,Jefke van Brifety,M,910801,1360798,Normal
1360799,Shimi de Maneki Neko,F,1190267,1360800,Normal
1360804,Groovy Gambler,M,,,Normal
1360802,Captain Kirk von Wolkenflocke,M,,,Normal
1360801,Ibuki British Diamond,F,1232969,969333,Normal
1360803,Lotte My Joy of Life,F,1293597,1259644,Normal
1360805,Viola Saimon Gifu,F,1360806,1360807,HCM Moderate
1360863,Labamba I'm Dutch and I know it,M,1347235,1360864,Result registered but not public yet
1360865,NaturalBornStar California,F,1291125,1213442,Normal
1360877,AceroRamos Hope,F,1329046,1240234,Normal
1360882,AceroRamos Bristol,M,1329046,1240234,Normal
1360894,Anja von der Schnurrhöhle,F,1259512,1202387,Normal
1360899,Sweetheart of the Pepper King,F,923938,1360900,Normal
1360896,IC Adonis Line Garfield,M,1360897,1360898,Normal
1360895,Bea von der Schnurrhöhle,F,1259512,1223895,Normal
1360904,Burleaway One NOnly Orlando,M,1360905,1360906,Normal
1360901,Cream-Viola v Ataraxia,F,1360902,914461,Normal
1360903,Stallhagens Freja,F,1144797,1237436,Normal
1360907,Aramis von Westhausen,M,1317434,1360908,Normal
1360909,Ker Bihan Zamba,F,1257277,1291114,Normal
1360910,Ker Bihan Xinnia,F,1257275,1291114,Normal
1360912,Brembo Dessie,F,1309030,1263691,Normal
1360911,Nínim's Aries,M,1288658,1274908,Normal
1360913,Bamse,M,,,Normal
1360924,Red Chili Maja,F,1183794,1357856,Normal
1360925,ReMaine's Sigurd,M,1311637,1296835,Normal
1360927,ReMaine's Siri,F,1311637,1296835,Normal
1360929,ReMaine's Oskar,M,1311637,1183801,Equivocal
1360937,White Wool Paradisecoon,F,1062360,1360938,Normal
1361021,SagaStar's C'est la vie,F,1309175,1284446,Normal
1361052,CH Gloria von Adaron,F,1244919,1361053,Normal
1361062,Zaribs Unni,F,1248162,1296474,Normal
1361063,Zaribs Uno,M,1248162,1296474,Normal
1361067,BriSavanti's Amarone,M,1329639,1320514,Normal
1361110,CH Zeras Erle,F,1278137,1262642,Normal
1361117,CH Vingaard's Smokey Mountain,M,1307853,1293555,Normal
1361118,IC Vingaard's Black Dragon,M,1307853,1293555,Normal
1361122,Vingaard's Phoebe Philo,F,1307853,1108139,Normal
1361129,Lindvig's Kalimba,F,987762,1129287,Normal
1361125,Sweet Bine's Big Dude,M,1299077,1166875,Normal
1361146,Garry vom Zuckerring,M,1361147,1361148,Normal
1361149,IC Bara vom Warbelover Berg,F,1361150,1361151,Normal
1361153,Cusima Las Vegas,F,1299241,1361154,Normal
1361152,Loona von den Geestschmusern,F,1217242,1209567,Normal
1361155,O'hara vom Blumenzauber,F,1361156,1361157,Normal
1361159,Mona Liza d'Etoile d'Or,F,1361160,1269647,Normal
1361158,Bella von Alethela,F,1284957,1276206,Normal
1361161,Nejlikan's Listen To Your Heart,F,1361162,1361163,Normal
1361164,Angelika Wild Taiga,F,989012,1102870,Normal
1361173,Magni'z Heritage,F,1322508,1322509,Normal
1361174,IC Nejlikan's She's The One,F,1361175,1361176,Normal
1361172,Magni'z Hemi,F,1322508,1322509,Normal
1361177,Katthagen's Chanel,F,1361178,1361179,Normal
1361180,Flyffy Cats' Iris,F,1361181,1361182,Normal
1361183,Mixed Beautief Sixten,M,1361184,1361185,HCM
1361186,Cara Van 't Cattleyahof,F,1298492,1298496,Normal
1361199,IC Tumlings Chevy Nova,F,1304820,1208197,Normal
1361201,Maderakkas Brisa,F,1298037,1276822,Normal
1361200,CH Norlids Ruba,F,878629,981789,HCM
1361203,Missey,F,956974,1361204,Normal
1361202,Mellanströms Vitus,M,1277454,1306503,Normal
1361306,Toffee de la Quebrada del Yuro,F,1107854,1132834,Normal
1361307,IsisFiliis Daisy,F,1252364,1287544,Normal
1361310,IsisFiliis Dezco,M,1252364,1287544,Normal
1361330,Crystal Flame's Whoopie Pie,M,,,Normal
1361332,Beatrice von Reginas Stübchen,F,1200259,1361333,Normal
1361331,PlushAristoCrAt Hermes,M,,,Normal
1361338,Bokbackens Iris (2016),F,1282198,1348484,Normal
1361336,RoyalTail's Funshine Bear,M,1274911,1277552,Normal
1361337,Cat King Cool's Espresso,M,1318660,1324775,Normal
1361360,Glassrosens Baba Yaga,F,1246764,1326841,Normal
1361387,Alpina,F,1361366,1275050,Normal
1361393,Paramountcy-Dolls Royal Flush,M,1254411,1361395,Normal
1361391,Beludru Po de Roes Uit de Haverkist,F,1291983,1361392,Normal
1361390,Miore Mr Pianoman,M,506611,1155037,Normal
1361396,CH Brielma Demi,F,1299124,1361397,Normal
1361398,Kusje erop? uit de Haverkist,F,1275734,1299396,Normal
1361418,Lambada of Nayeli,F,1193860,1167601,Normal
1361415,Lavinia of Nayeli,F,1193860,1167601,Normal
1361428,Kemetya Uli-Mary,F,1361429,1361430,Normal
1361431,Joser Texas,M,1290116,1361432,Normal
1361433,Lotus Exige Brilliance,F,1290237,982807,HCM Moderate
1361434,Barocco Black Night in Summer,F,1361440,1361441,Normal
